X,Y,OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,ORIG_FID,GlobalID
-105.0120174,35.90737075,929,FOUN,Lands - http://landsnet.nps.gov/tractsnet/documents/FOUN/Metadata/foun_metadata.xml,Fort Union National Monument,2007-05-15T00:00:00.000Z,NM,IM,889156,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/1047966#Fort Union National Monument,Fort Union,95,6a0dc9e9-3768-4167-99ab-67e312505960
-104.0380786,47.99898646,1129,FOUS,Lands - http://landsnet.nps.gov/tractsnet/documents/FOUS/Metadata/FOUS_metadata.xml,Fort Union Trading Post National Historic Site,2015-10-14T00:00:00.000Z,ND,MW,771520,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2225692#Fort Union Trading Post National Historic Site,Fort Union Trading Post,295,449be4bd-b196-4e8a-a6ec-372465c8d81b
-122.6616376,45.62356027,1014,FOVA,Lands - http://landsnet.nps.gov/tractsnet/documents/FOVA/Metadata/fova_metadata.xml,Fort Vancouver National Historic Site,2011-03-03T00:00:00.000Z,WA,PW,1504974,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2171108#Fort Vancouver National Historic Site,Fort Vancouver,180,8858c325-2554-454a-a160-71428502c5f8
-77.02875093,38.71217666,952,FOWA,Lands - http://landsnet.nps.gov/tractsnet/documents/FOWA/Metadata/fowa_metadata.xml,Fort Washington Park,2008-11-17T00:00:00.000Z,MD,NC,597426,Other Designation,Lands,https://irma.nps.gov/App/Reference/Profile/1048158#Fort Washington Park,Fort Washington,118,c5975709-7e3f-42d2-8efd-ef0e7f19bf58
-110.7624714,41.85634277,925,FOBU,Lands - http://landsnet.nps.gov/tractsnet/documents/FOBU/Metadata/fobu_metadata.xml,Fossil Butte National Monument,2007-02-22T00:00:00.000Z,WY,IM,1605065,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/1047959#Fossil Butte National Monument,Fossil Butte,91,1a51156a-ac64-49f7-9320-4c5129e7ff56
-77.04311542,38.88341273,1034,FRDE,Lands - http://landsnet.nps.gov/tractsnet/documents/FRDE/Metadata/frde_metadata.xml,Franklin Delano Roosevelt Memorial,2011-09-26T00:00:00.000Z,DC,NC,1877541,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2181122#Franklin Delano Roosevelt Memorial,Franklin Delano Roosevelt,200,049772b7-44fe-4f40-a5cf-09cc2fea13c9
-76.98507919,38.86297683,1201,FRDO,Lands - http://landsnet.nps.gov/tractsnet/documents/FRDO/Metadata/frdo_metadata.xml,Frederick Douglass National Historic Site,2017-03-21T00:00:00.000Z,DC,NC,2733423,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/1048159#Frederick Douglass National Historic Site,Frederick Douglass,367,a17da5d7-7b40-4d5e-a7e1-8568ba795f06
-71.13155216,42.32367646,1138,FRLA,Lands - http://landsnet.nps.gov/tractsnet/documents/FRLA/METADATA/frla_metadata.xml,Frederick Law Olmsted National Historic Site,2016-03-01T00:00:00.000Z,MA,NE,1971618,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2229063#Frederick Law Olmsted National Historic Site,Frederick Law Olmsted,304,fb0a504d-c9a9-45bd-9ee4-c55259e5dd9f
-77.7387668,38.30363874,1159,FRSP,Lands - http://landsnet.nps.gov/tractsnet/documents/FRSP/Metadata/frsp_metadata.xml,Fredericksburg and Spotsylvania County Battlefields Memorial National Military Park,2016-09-30T00:00:00.000Z,VA,NE,1488838,National Military Park,Lands,https://irma.nps.gov/App/Reference/Profile/2235461#Fredericksburg and Spotsylvania County Battlefie*,Fredericksburg & Spotsylvania,325,30dee72e-53ce-4574-bfb1-91a1dc107813
-79.92528004,39.77545488,1020,FRHI,Lands - http://landsnet.nps.gov/tractsnet/documents/FRHI/Metadata/frhi_metadata.xml,Friendship Hill National Historic Site,2011-04-14T00:00:00.000Z,PA,NE,1888922,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2171831#Friendship Hill National Historic Site,Friendship Hill,186,4cb7dfdb-0d14-44ec-bf08-281d6eb91a83
-153.3869032,67.86900571,1168,GAAR,Lands - http://landsnet.nps.gov/tractsnet/documents/GAAR/Metadata/GAAR_metadata.xml,Gates of the Arctic National Park,2016-09-21T00:00:00.000Z,AK,AK,1416040,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2225693#Gates of the Arctic National Park and Preserve,Gates of the Arctic,334,f564e664-7333-4622-87f7-f462a24ddeee
-154.9154158,66.77953337,1169,GAAR,Lands - http://landsnet.nps.gov/tractsnet/documents/GAAR/Metadata/GAAR_metadata.xml,Gates of the Arctic National Preserve,2016-09-21T00:00:00.000Z,AK,AK,1416040,National Preserve,Lands,https://irma.nps.gov/App/Reference/Profile/2225693#Gates of the Arctic National Park and Preserve,Gates of the Arctic,335,072692b2-6364-411d-953b-a16ea6e7103e
-73.86104474,40.6185497,1127,GATE,Lands - http://landsnet.nps.gov/tractsnet/documents/GATE/Metadata/GATE_metadata.xml,Gateway National Recreation Area,2015-12-31T00:00:00.000Z,NY,NE,882894,National Recreation Area,Lands,https://irma.nps.gov/App/Reference/Profile/2225694#Gateway National Recreation Area,Gateway,293,517b86cd-6e50-47cd-8d21-238a7bdcc4cc
-73.96307567,40.81343436,1108,GEGR,Lands - http://landsnet.nps.gov/tractsnet/documents/GEGR/METADATA/gegr_metadata.xml,General Grant National Memorial,2013-07-22T00:00:00.000Z,NY,NE,2733424,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2221818#General Grant National Memorial,General Grant,274,16a9220a-613e-4627-8d20-44e11ddefa67
-87.53700769,38.67840212,1031,GERO,Lands - http://landsnet.nps.gov/tractsnet/documents/GERO/Metadata/gero_metadata.xml,George Rogers Clark National Historical Park,2010-08-18T00:00:00.000Z,IN,MW,447197,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2180622#George Rogers Clark National Historic Park,George Rogers Clark,197,3c1374b7-d36c-478c-9a2e-6e4840510ae9
-77.04954861,38.7149863,950,GWMP,Lands - http://landsnet.nps.gov/tractsnet/documents/GWMP/Metadata/gwmp_metadata.xml,George Washington Memorial Parkway,2008-11-17T00:00:00.000Z,VA,NC,584569,National Parkway,Lands,https://irma.nps.gov/App/Reference/Profile/1048162#George Washington Memorial Parkway,George Washington,116,3fdc8655-080a-4733-96ac-a77cb8091316
-76.91980938,38.18973481,1140,GEWA,Lands - http://landsnet.nps.gov/tractsnet/documents/GEWA/METADATA/gewa_metadata.xml,George Washington Birthplace National Monument,2016-03-28T00:00:00.000Z,VA,NE,1467038,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2229064#George Washington Birthplace National Monument,George Washington Birthplace,306,818f0adb-fc41-47a7-8a1a-b2be6b39706f
-94.35522735,36.98713203,937,GWCA,Lands - http://landsnet.nps.gov/tractsnet/documents/GWCA/Metadata/gwca_metadata.xml,George Washington Carver National Monument,2008-04-21T00:00:00.000Z,MO,MW,718402,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/1048161#George Washington Carver National Monument,George Washington Carver,103,b50b2dbb-6237-4a53-99f2-12c6da3cee82
-77.23846983,39.80428488,1103,GETT,Lands - http://landsnet.nps.gov/tractsnet/documents/GETT/METADATA/gett_metadata.xml,Gettysburg National Military Park,2015-02-04T00:00:00.000Z,PA,NE,1175577,National Military Park,Lands,https://irma.nps.gov/App/Reference/Profile/2220221#Gettysburg National Millitary Park,Gettysburg,269,2ea80304-38aa-4b2d-a12c-8ec4d889aa63
-108.2732958,33.22760971,884,GICL,Lands - http://landsnet.nps.gov/tractsnet/documents/GICL/Metadata/gicl_metadata.xml,Gila Cliff Dwellings National Monument,2004-05-10T00:00:00.000Z,NM,IM,928945,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/1047972#Gila Cliff Dwellings National Monument,Gila Cliff Dwellings,50,6b98902b-fb9d-487b-9979-42c63ee284ec
-113.8584101,48.74680027,1244,GLAC,Lands - http://landsnet.nps.gov/tractsnet/documents/GLAC/Metadata/GLAC_metadata.xml,Glacier National Park,2017-08-18T00:00:00.000Z,MT,IM,1803454,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2230264#Glacier National Park,Glacier,410,e450e246-ba5f-4038-a258-591c8b9919be
-136.8109297,58.79143949,1170,GLBA,Lands - http://landsnet.nps.gov/tractsnet/documents/GLBA/Metadata/GLBA_metadata.xml,Glacier Bay National Park,2016-09-21T00:00:00.000Z,AK,AK,1416041,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2225695#Glacier Bay National Park and Preserve,Glacier Bay,336,14f31353-2741-42c8-b5b2-4ad605f3cb6a
-138.3514306,59.13134067,1171,GLBA,Lands - http://landsnet.nps.gov/tractsnet/documents/GLBA/Metadata/GLBA_metadata.xml,Glacier Bay National Preserve,2016-09-21T00:00:00.000Z,AK,AK,1416041,National Preserve,Lands,https://irma.nps.gov/App/Reference/Profile/2225695#Glacier Bay National Park and Preserve,Glacier Bay,337,01d1958f-d13c-46dc-a895-0c4547407b1c
-110.8021276,37.39766815,1144,GLCA,Lands - http://landsnet.nps.gov/tractsnet/documents/GLCA/METADATA/glca_metadata.xml,Glen Canyon National Recreation Area,2016-02-01T00:00:00.000Z,UT,IM,23865,National Recreation Area,Lands,https://irma.nps.gov/App/Reference/Profile/2209616#Glen Canyon National Recreation Area,Glen Canyon,310,084f75a0-f4f2-486d-9f1e-be168623d0ec
-122.551128,37.85887677,1110,GOGA,Lands - http://landsnet.nps.gov/tractsnet/documents/GOGA/Metadata/goga_metadata.xml,Golden Gate National Recreation Area,2015-04-20T00:00:00.000Z,CA,PW,255952,National Recreation Area,Lands,https://irma.nps.gov/App/Reference/Profile/2221820#Golden Gate National Recreation Area,Golden Gate,276,72b8fbe3-f416-4d7a-b266-ef7f7316ee63
-112.4939862,41.63099575,1026,GOSP,Lands - http://landsnet.nps.gov/tractsnet/documents/GOSP/Metadata/gosp_metadata.xml,Golden Spike National Historic Site,2011-02-17T00:00:00.000Z,UT,IM,1428242,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2175723#Golden Spike National Historic Site,Golden Spike,192,b5080664-3575-46d5-86f6-38d383a14d8d
-74.01682767,40.69161563,1059,GOIS,Lands - http://landsnet.nps.gov/tractsnet/documents/GOIS/Metadata/gois_metadata.xml,Governors Island National Monument,2012-08-15T00:00:00.000Z,NY,NE,2092022,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2188823#Governors Island National Monument,Governors Island,225,ef0e46fd-241e-439f-bceb-af01590f0f06
-112.185254,36.18654515,1089,GRCA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRCA/METADATA/grca_metadata.xml,Grand Canyon National Park,2014-04-15T00:00:00.000Z,AZ,IM,23866,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2209617#Grand Canyon National Park,Grand Canyon,255,889b42e8-f5d8-49f7-899b-e2b35e0a5999
-89.7606885,47.999682,969,GRPO,Lands - http://landsnet.nps.gov/tractsnet/documents/GRPO/Metadata/grpo_metadata.xml,Grand Portage National Monument,2009-12-14T00:00:00.000Z,MI,MW,644333,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/1049054#Grand Portage National Monument,Grand Portage,135,c1bd596c-d52a-43ea-9c85-583c2b22e9bf
-110.7054877,43.81816011,961,GRTE,Lands - http://landsnet.nps.gov/tractsnet/documents/GRTE/Metadata/grte_metadata.xml,Grand Teton National Park,2009-04-30T00:00:00.000Z,WY,IM,1597571,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/1047976#Grand Teton National Park,Grand Teton,127,88b0ca92-7c8a-4cf0-92ab-66063bfdea7c
-112.7466932,46.41375198,1223,GRKO,Lands - http://landsnet.nps.gov/tractsnet/documents/GRKO/Metadata/grko_metadata.xml,Grant-Kohrs Ranch National Historic Site,2017-06-14T00:00:00.000Z,MT,IM,806847,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2220223#Grant-Kohrs Ranch National Monument,Grant-Kohrs Ranch,389,e5f8ba3b-81fa-41f7-a673-39977e24037d
-114.2579658,38.9460953,968,GRBA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRBA/Metadata/grba_metadata.xml,Great Basin National Park,2009-09-10T00:00:00.000Z,NV,PW,862430,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/1048548#Great Basin National Park,Great Basin,134,c5dec689-7e7f-4059-8c0a-b1514be6e515
-105.5434416,37.86394952,1219,GRSA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRSA/METADATA/grsa_metadata.xml,Great Sand Dunes National Preserve,2017-06-22T00:00:00.000Z,CO,IM,2733443,National Preserve,Lands,https://irma.nps.gov/App/Reference/Profile/2194474#Great Sand Dunes National Park and Preserve,Great Sand Dunes,385,2e469df9-1c11-49b6-8cb8-850fa897ab20
-105.6288882,37.7765526,1220,GRSA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRSA/METADATA/grsa_metadata.xml,Great Sand Dunes National Park,2017-06-22T00:00:00.000Z,CO,IM,2733443,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2194474#Great Sand Dunes National Park and Preserve,Great Sand Dunes,386,35259b7c-b1a2-4747-8e76-20e547f2b763
-83.52627532,35.60927471,860,GRSM,LEGACY: NPS Inventory and Monitoring Program Data from 2008,Great Smoky Mountains National Park,2013-12-18T00:00:00.000Z,NC,SE,1018241,National Park,Legacy, ,Great Smoky Mountains,26,331a3c1d-b8e6-461f-b1db-862c9b91a112
-76.90069152,38.98403277,899,GREE,Lands - http://landsnet.nps.gov/tractsnet/documents/GREE/Metadata/gree_metadata.xml,Greenbelt Park,2005-08-31T00:00:00.000Z,MD,NC,597496,Other Designation,Lands,https://irma.nps.gov/App/Reference/Profile/1048160#Greenbelt Park,Greenbelt,65,80d5004c-0064-457d-88b4-a42a6c48b57a
-104.8843561,31.92334952,1008,GUMO,Lands - http://landsnet.nps.gov/tractsnet/documents/GUMO/Metadata/gumo_metadata.xml,Guadalupe Mountains National Park,2010-12-21T00:00:00.000Z,TX,IM,1377201,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2167742#Guadalupe Mountains National Park,Guadalupe Mountains,174,21098556-137d-49f8-9036-c44875a3aa4a
-79.84186813,36.1330178,1115,GUCO,Lands - http://landsnet.nps.gov/tractsnet/documents/GUCO/Metadata/guco_metadata.xml,Guilford Courthouse National Military Park,2015-06-17T00:00:00.000Z,NC,SE,986193,National Military Park,Lands,https://irma.nps.gov/App/Reference/Profile/2223245#Guilford Courthouse National Military Park,Guilford Courthouse,281,6df035a8-7e7a-4c35-be28-eb76efa0c24c
-86.90996505,30.37306335,999,GUIS,Lands - http://landsnet.nps.gov/tractsnet/documents/GUIS/Metadata/guis_metadata.xml,Gulf Islands National Seashore,2010-10-05T00:00:00.000Z,FL,SE,689020,National Seashore,Lands,https://irma.nps.gov/App/Reference/Profile/2166436#Gulf Islands National Seashore,Gulf Islands,165,59240180-692f-4172-9307-71d108f64a56
-114.9539989,42.77557327,1010,HAFO,Lands - http://landsnet.nps.gov/tractsnet/documents/HAFO/Metadata/hafo_metadata.xml,Hagerman Fossil Beds National Monument,2008-09-04T00:00:00.000Z,ID,PW,395749,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2169655#Hagerman Fossil Beds National Monument,Hagerman Fossil Beds,176,710df5e1-5a50-4e00-9ecb-5bf472a5a7a3
-156.1485713,20.70728294,1205,HALE,Lands - http://landsnet.nps.gov/tractsnet/documents/HALE/Metadata/hale_metadata.xml,Haleakala National Park,2017-01-26T00:00:00.000Z,HI,PW,358382,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2185783#Haleakala National Park,Haleakala,371,61674802-02f4-4432-85d3-45fadb06c3e0
-73.94729122,40.82135158,1141,HAGR,Lands - http://landsnet.nps.gov/tractsnet/documents/HAGR/Metadata/hagr_metadata.xml,Hamilton Grange National Memorial,2016-03-28T00:00:00.000Z,NY,NE,2083660,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/1047980#Hamilton Grange National Memorial,Hamilton Grange,307,9e319491-cee3-40af-a0cd-af1d2fae6d3e
-76.58822561,39.41657773,1142,HAMP,Lands - http://landsnet.nps.gov/tractsnet/documents/HAMP/Metadata/hamp_metadata.xml,Hampton National Historic Site,2016-01-26T00:00:00.000Z,MD,NE,584846,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2182232#Hampton National Historic Site,Hampton,308,6fcd8f9f-b424-4921-aa21-e1a186ad860b
-77.74195536,39.31286155,1195,HAFE,Lands - http://landsnet.nps.gov/tractsnet/documents/HAFE/Metadata/hafe_metadata.xml,Harpers Ferry National Historical Park,2016-08-05T00:00:00.000Z,WV,NC,1556735,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/1048163#Harpers Ferry National Historical Park,Harpers Ferry,361,327153be-7c29-4315-a3a0-34a56d068d7a
-76.07333257,38.44061051,1212,HATU,LEGACY:  Park provided boundary only data.,Harriet Tubman Underground Railroad National Historical Park,2017-06-30T00:00:00.000Z,MD,NE,needed,National Historical Park,Legacy,POC:  james_farrell@nps.gov (boundary data only),Harriet Tubman Underground Railroad,378,ee54e92e-c7cc-460f-919f-91728b2d22b3
-94.53066282,38.90127496,1053,HSTR,Lands - http://landsnet.nps.gov/tractsnet/documents/HSTR/Metadata/hstr_metadata.xml,Harry S Truman National Historic Site,2012-02-06T00:00:00.000Z,MO,MW,2463113,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2185776#Harry S Truman National Historic Site,Harry S Truman,219,f11a8004-c831-478e-a1ea-92c7965e1a55
-155.6028551,19.37757748,942,HAVO,Lands - http://landsnet.nps.gov/tractsnet/documents/HAVO/Metadata/havo_metadata.xml,Hawai'i Volcanoes National Park,2008-05-30T00:00:00.000Z,HI,PW,365210,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2165326#Hawaii Volcanoes National Park,Hawaii Volcanoes,108,f68e8ab9-8a28-466e-a7d8-d0cfcefd04f6
-91.35149954,41.66729293,1057,HEHO,Lands - http://landsnet.nps.gov/tractsnet/documents/HEHO/Metadata/heho_metadata.xml,Herbert Hoover National Historic Site,2012-06-18T00:00:00.000Z,IA,MW,457629,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2188824#Herbert Hoover National Historic Site,Herbert Hoover,223,b680bc28-3066-4c74-b92d-e8233fea5506
-111.9192739,33.18713816,998,PIMA,Lands - http://landsnet.nps.gov/tractsnet/documents/PIMA/Metadata/pima_metadata.xml,Hohokam Pima National Monument,2010-09-20T00:00:00.000Z,AZ,IM,25440,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2166444#Hohokam Pima National Monument,Hohokam Pima,164,4af9b354-8d2c-450b-9ef7-9ef36e19d73c
-73.92671769,41.76804119,906,HOFR,Lands - http://landsnet.nps.gov/tractsnet/documents/HOFR/Metadata/hofr_metadata.xml,Home of Franklin D. Roosevelt National Historic Site,2006-03-07T00:00:00.000Z,NY,NE,1888929,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/1047983#Home of Franklin D. Roosevelt National Historic *,Home of Franklin D Roosevelt,72,cb154c6f-0e3d-4e7d-a8eb-d757b4094611
-96.83401753,40.28796552,1198,HOME,Lands - http://landsnet.nps.gov/tractsnet/documents/HOME/Metadata/home_metadata.xml,Homestead National Monument,2017-03-31T00:00:00.000Z,NE,MW,830099,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/1048166#Homestead National Monument Of America,Homestead,364,f45ac3fb-77c1-4d9b-a353-0de431874585
-158.057499,21.3881751,1122,HONO,Lands - http://landsnet.nps.gov/tractsnet/documents/HONO/Metadata/hono_metadata.xml,Honouliuli National Monument,2015-08-13T00:00:00.000Z,HI,PW,2767391,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2224523#Honouliuli National Monument,Honouliuli,288,8642f3c6-a1a1-49c9-b3f6-314f0c73080d
-83.13519508,39.2793938,1203,HOCU,Lands - http://landsnet.nps.gov/tractsnet/documents/HOCU/Metadata/hocu_metadata.xml,Hopewell Culture National Historical Park,2017-02-02T00:00:00.000Z,OH,MW,1888931,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2188826#Hopewell Culture National Historic Park,Hopewell Culture,369,7c1ed653-60f2-4c7c-832b-d773976ebdad
-75.76811627,40.2060723,1033,HOFU,Lands - http://landsnet.nps.gov/tractsnet/documents/HOFU/Metadata/hofu_metadata.xml,Hopewell Furnace National Historic Site,2011-08-17T00:00:00.000Z,PA,NE,1193717,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2180623#Hopewell Furnace National Historic Site,Hopewell Furnace,199,8809c8c6-4e52-44bb-9b8f-469a3979d1e8
-85.73413618,32.97668769,976,HOBE,Lands - http://landsnet.nps.gov/tractsnet/documents/HOBE/Metadata/hobe_metadata.xml,Horseshoe Bend National Military Park,2009-10-26T00:00:00.000Z,AL,SE,149966,National Military Park,Lands,https://irma.nps.gov/App/Reference/Profile/1049234#Horseshoe Bend National Military Park,Horseshoe Bend,142,3e053322-b66e-45df-94a2-b713f91f587e
-93.08972185,34.51111995,1200,HOSP,Lands - http://landsnet.nps.gov/tractsnet/documents/HOSP/Metadata/hosp_metadata.xml,Hot Springs National Park,2017-03-21T00:00:00.000Z,AR,MW,56796,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2223244#Hot Springs National Park,Hot Springs,366,5ae51eb3-efbd-47b9-b8f9-39d9dc48eada
-109.0684513,37.383539,928,HOVE,Lands - http://landsnet.nps.gov/tractsnet/documents/HOVE/Metadata/hove_metadata.xml,Hovenweep National Monument,2007-04-06T00:00:00.000Z,UT,IM,202599,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/1047986#Hovenweep National Monument,Hovenweep,94,2bb2ae93-3b4c-4485-8a2b-d19480cda090
-109.5599516,35.70727316,940,HUTR,Lands - http://landsnet.nps.gov/tractsnet/documents/HUTR/Metadata/hutr_metadata.xml,Hubbell Trading Post National Historic Site,2008-05-13T00:00:00.000Z,AZ,IM,6092,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/1047988#Hubbell Trading Post National Historic Site,Hubbell Trading Post,106,f4b25a0c-37c2-4b63-9c4d-98ae4404391d
-89.6168989,43.07758823,927,IATR,Lands - http://landsnet.nps.gov/tractsnet/documents/IATR/Metadata/iatr_metadata.xml,Ice Age National Scenic Trail,2007-02-26T00:00:00.000Z,WI,MW,2733461,National Scenic Trail,Lands,https://irma.nps.gov/App/Reference/Profile/1048397#Ice Age National Scenic Trail,Ice Age,93,56e6daea-5240-46a5-863f-57ec48bfd4b6
-87.03253334,41.66141521,1241,INDU,Lands - http://landsnet.nps.gov/tractsnet/documents/INDU/Metadata/INDU_metadata.xml,Indiana Dunes National Lakeshore,2017-07-28T00:00:00.000Z,IN,MW,446903,National Lakeshore,Lands,https://irma.nps.gov/App/Reference/Profile/2225696#Indiana Dunes National Lakeshore,Indiana Dunes,407,1fdf759a-6420-4ce3-ad5a-5565f2a11b59
-88.82842252,48.01095485,862,ISRO,LEGACY: NPS Inventory and Monitoring Program Data from 2008,Isle Royale National Park,2013-12-18T00:00:00.000Z,MI,MW,1616980,National Park,Legacy, ,Isle Royale,28,5e5c6b0d-7358-46b0-b0a0-9df3e7ace976
-81.35086557,41.66486548,993,JAGA,Lands - http://landsnet.nps.gov/tractsnet/documents/JAGA/Metadata/jaga_metadata.xml,James A. Garfield National Historic Site,2010-09-07T00:00:00.000Z,OH,MW,1888932,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2166418#James A. Garfield National Historic Site,James A Garfield,159,869cff2f-772f-4b7b-a2f6-240d87a93355
-90.14721028,29.81916125,983,JELA,Lands - http://landsnet.nps.gov/tractsnet/documents/JELA/Metadata/jela_metadata.xml,Jean Lafitte National Historical Park and Preserve,2010-06-11T00:00:00.000Z,LA,SE,560393,National Historical Park and Preserve,Lands,https://irma.nps.gov/App/Reference/Profile/1047992#Jean Lafitte National Historical Park and Preser*,Jean Lafitte,149,5c289922-15b2-4d2b-bf53-3e280da5ac6f
-90.17562932,38.6221161,1017,JEFF,Lands - http://landsnet.nps.gov/tractsnet/documents/JEFF/Metadata/jeff_metadata.xml,Jefferson National Expansion Memorial,2010-10-28T00:00:00.000Z,MO,MW,765817,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2171833#Jefferson National Expansion Memorial National H*,Jefferson,183,040de80b-752b-4083-bb16-8190f950c077
-103.829994,43.7310286,984,JECA,Lands - http://landsnet.nps.gov/tractsnet/documents/JECA/Metadata/jeca_metadata.xml,Jewel Cave National Monument,2010-07-22T00:00:00.000Z,SD,MW,1261888,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2165329#Jewel Cave National Monument,Jewel Cave,150,c4e54639-51f8-4d89-b707-553b33a25828
-84.43240803,32.02631793,1125,JICA,Lands - http://landsnet.nps.gov/tractsnet/documents/JICA/Metadata/jica_metadata.xml,Jimmy Carter National Historic Site,2015-08-03T00:00:00.000Z,GA,SE,1888934,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2224524#Jimmy Carter National Historic Site,Jimmy Carter,291,a034582c-f6f2-4699-84b8-a23261b70e7c
-110.7280424,44.08869783,936,JODR,Lands - http://landsnet.nps.gov/tractsnet/documents/JODR/Metadata/jodr_metadata.xml,"John D. Rockefeller, Jr., Memorial Parkway",2008-04-14T00:00:00.000Z,WY,IM,1604577,National Parkway,Lands,https://irma.nps.gov/App/Reference/Profile/1048169#John D. Rockefeller National Parkway,John D Rockefeller Jr,102,5709fcb5-a1d1-4de9-8ffd-ed69e71b5b56
-119.6343185,44.543136,1113,JODA,Lands - http://landsnet.nps.gov/tractsnet/documents/JODA/METADATA/joda_metadata.xml,John Day Fossil Beds National Monument,2015-07-08T00:00:00.000Z,OR,PW,1133439,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2223246#John Day Fossil Beds National Monument,John Day Fossil Beds,279,fde29f55-b23f-42af-a1f3-a914686d5b69
-71.12323846,42.34693694,1016,JOFI,Lands - http://landsnet.nps.gov/tractsnet/documents/JOFI/Metadata/jofi_metadata.xml,John Fitzgerald Kennedy National Historic Site,2010-10-28T00:00:00.000Z,MA,NE,607138,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2171834#John Fitzgerald Kennedy National Historic Site,John F Kennedy,182,03975624-3027-42f4-8fb5-2c119df204d8
-122.13266,37.98263441,1011,JOMU,Lands - http://landsnet.nps.gov/tractsnet/documents/JOMU/Metadata/jomu_metadata.xml,John Muir National Historic Site,2011-02-10T00:00:00.000Z,CA,PW,226274,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2169651#John Muir National Historic Site,John Muir,177,d6e9e336-54cb-4814-b9d7-6452948a3ef9
-78.77673481,40.3449218,1061,JOFL,Lands - http://landsnet.nps.gov/tractsnet/documents/JOFL/Metadata/jofl_metadata.xml,Johnstown Flood National Memorial,2012-08-28T00:00:00.000Z,PA,NE,1200751,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2188827#Johnstown Flood National Memorial,Johnstown Flood,227,631ed850-a1c3-4f54-8a72-2b1953da44c2
-115.8601108,33.82705237,1070,JOTR,Lands - http://landsnet.nps.gov/tractsnet/documents/jotr/Metadata/jotr_metadata.xml,Joshua Tree National Park,2013-04-09T00:00:00.000Z,CA,PW,277261,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/1048550#Joshua Tree National Park,Joshua Tree,236,21c280da-e4d1-43c5-a4ad-acf3eb2cb688
